case,activity,timestamp,resource,department,group,channel,enddate,responsible,org_group,activity_id
case-7818,T05 Print and send confirmation of receipt,2011/06/16 10:09:59,admin1,General,Group 5,Internet,2011-08-03 00:00:00.020000+02:00,Resource06,Group 2,7
case-10514,Confirmation of receipt,2011/12/22 12:44:26,Resource09,General,Group 5,Internet,2012-01-18 11:59:00.881000+01:00,Resource09,EMPTY,1
case-10514,T02 Check confirmation of receipt,2011/12/22 12:45:02,Resource09,General,Group 5,Internet,2012-01-18 11:59:00.881000+01:00,Resource09,Group 4,2
case-10514,T04 Determine confirmation of receipt,2011/12/22 12:45:30,Resource09,General,Group 5,Internet,2012-01-18 11:59:00.881000+01:00,Resource09,Group 3,6
case-10514,T06 Determine necessity of stop advice,2011/12/22 12:46:05,Resource09,General,Group 5,Internet,2012-01-18 11:59:00.881000+01:00,Resource09,Group 1,4
case-10514,T10 Determine necessity to stop indication,2011/12/22 12:46:51,Resource09,General,Group 5,Internet,2012-01-18 11:59:00.881000+01:00,Resource09,Group 1,5
case-10514,T05 Print and send confirmation of receipt,2011/12/22 12:47:21,Resource09,General,Group 5,Internet,2012-01-18 11:59:00.881000+01:00,Resource09,Group 2,7
case-5021,Confirmation of receipt,2011/01/07 14:42:49,Resource04,General,,Internet,2011-03-08 12:13:10.584000+01:00,Resource04,EMPTY,1
case-5021,T02 Check confirmation of receipt,2011/01/07 14:43:02,Resource04,General,,Internet,2011-03-08 12:13:10.584000+01:00,Resource04,Group 4,2
case-5021,T06 Determine necessity of stop advice,2011/01/07 14:43:12,Resource04,General,,Internet,2011-03-08 12:13:10.584000+01:00,Resource04,Group 1,4
case-5021,T04 Determine confirmation of receipt,2011/01/07 15:25:03,Resource10,General,,Internet,2011-03-08 12:13:10.584000+01:00,Resource04,Group 3,6
case-5021,T10 Determine necessity to stop indication,2011/01/07 15:25:59,Resource04,General,,Internet,2011-03-08 12:13:10.584000+01:00,Resource04,Group 1,5
case-5021,T05 Print and send confirmation of receipt,2011/01/07 15:48:40,admin1,General,,Internet,2011-03-08 12:13:10.584000+01:00,Resource04,Group 2,7
case-7697,Confirmation of receipt,2011/05/30 13:29:51,Resource06,General,,Internet,2011-06-09 17:07:38.304000+02:00,Resource06,EMPTY,1
case-7697,T02 Check confirmation of receipt,2011/05/30 13:50:00,Resource06,General,,Internet,2011-06-09 17:07:38.304000+02:00,Resource06,Group 4,2
case-7697,T04 Determine confirmation of receipt,2011/05/30 13:50:11,Resource06,General,,Internet,2011-06-09 17:07:38.304000+02:00,Resource06,Group 3,6
case-7697,T05 Print and send confirmation of receipt,2011/05/30 13:50:22,Resource06,General,,Internet,2011-06-09 17:07:38.304000+02:00,Resource06,Group 2,7
case-7697,T06 Determine necessity of stop advice,2011/05/30 13:50:45,Resource06,General,,Internet,2011-06-09 17:07:38.304000+02:00,Resource06,Group 1,4
case-7697,T10 Determine necessity to stop indication,2011/05/30 14:16:08,Resource06,General,,Internet,2011-06-09 17:07:38.304000+02:00,Resource06,Group 1,5
case-7697,T11 Create document X request unlicensed,2011/05/30 14:50:28,Resource06,General,,Internet,2011-06-09 17:07:38.304000+02:00,Resource06,Group 1,12
case-7697,T12 Check document X request unlicensed,2011/05/30 14:52:07,Resource06,General,,Internet,2011-06-09 17:07:38.304000+02:00,Resource06,Group 4,13
case-7697,T14 Determine document X request unlicensed,2011/05/30 14:52:25,Resource06,General,,Internet,2011-06-09 17:07:38.304000+02:00,Resource06,Group 3,14
case-7697,T15 Print document X request unlicensed,2011/06/09 17:07:38,admin1,General,,Internet,2011-06-09 17:07:38.304000+02:00,Resource06,EMPTY,15
case-6655,Confirmation of receipt,2011/03/25 10:08:19,Resource06,Experts,,Internet,2011-04-28 00:00:00.020000+02:00,Resource06,EMPTY,1
case-6655,T02 Check confirmation of receipt,2011/03/25 10:09:10,Resource06,Experts,,Internet,2011-04-28 00:00:00.020000+02:00,Resource06,Group 4,2
case-6655,T06 Determine necessity of stop advice,2011/03/25 10:11:46,Resource06,Experts,,Internet,2011-04-28 00:00:00.020000+02:00,Resource06,Group 1,4
case-6655,T10 Determine necessity to stop indication,2011/03/25 10:14:25,Resource06,Experts,,Internet,2011-04-28 00:00:00.020000+02:00,Resource06,Group 1,5
case-6655,T04 Determine confirmation of receipt,2011/03/25 12:09:20,Resource10,Experts,,Internet,2011-04-28 00:00:00.020000+02:00,Resource06,Group 3,6
case-6655,T05 Print and send confirmation of receipt,2011/03/29 16:09:09,admin1,Experts,,Internet,2011-04-28 00:00:00.020000+02:00,Resource06,Group 2,7
case-7755,Confirmation of receipt,2011/06/01 08:20:39,Resource11,General,,Internet,2011-06-21 15:00:53.806000+02:00,Resource01,Group 1,1
case-7755,T02 Check confirmation of receipt,2011/06/01 08:21:04,Resource11,General,,Internet,2011-06-21 15:00:53.806000+02:00,Resource01,Group 4,2
case-7755,T04 Determine confirmation of receipt,2011/06/01 08:21:41,Resource11,General,,Internet,2011-06-21 15:00:53.806000+02:00,Resource01,Group 3,6
case-7755,T05 Print and send confirmation of receipt,2011/06/01 08:21:52,Resource11,General,,Internet,2011-06-21 15:00:53.806000+02:00,Resource01,Group 2,7
case-7755,T06 Determine necessity of stop advice,2011/06/01 08:22:10,Resource11,General,,Internet,2011-06-21 15:00:53.806000+02:00,Resource01,Group 1,4
case-7755,T10 Determine necessity to stop indication,2011/06/01 08:22:48,Resource11,General,,Internet,2011-06-21 15:00:53.806000+02:00,Resource01,Group 1,5
case-9544,Confirmation of receipt,2011/09/21 15:58:04,Resource03,General,Group 8,Internet,2011-09-29 13:44:39.420000+02:00,Resource11,EMPTY,1
case-9544,T02 Check confirmation of receipt,2011/09/21 15:58:56,Resource03,General,Group 8,Internet,2011-09-29 13:44:39.420000+02:00,Resource11,Group 4,2
case-9544,T04 Determine confirmation of receipt,2011/09/21 15:59:14,Resource03,General,Group 8,Internet,2011-09-29 13:44:39.420000+02:00,Resource11,Group 3,6
case-9544,T05 Print and send confirmation of receipt,2011/09/21 15:59:47,Resource03,General,Group 8,Internet,2011-09-29 13:44:39.420000+02:00,Resource11,Group 2,7
case-9544,T06 Determine necessity of stop advice,2011/09/21 16:00:01,Resource03,General,Group 8,Internet,2011-09-29 13:44:39.420000+02:00,Resource11,Group 1,4
case-9544,T10 Determine necessity to stop indication,2011/09/21 16:00:22,Resource03,General,Group 8,Internet,2011-09-29 13:44:39.420000+02:00,Resource11,Group 1,5
case-4556,Confirmation of receipt,2010/11/29 14:13:38,Resource04,General,,Internet,2011-01-04 10:04:20.408000+01:00,Resource04,Group 1,1
case-4556,T02 Check confirmation of receipt,2010/11/29 14:15:30,Resource04,General,,Internet,2011-01-04 10:04:20.408000+01:00,Resource04,Group 4,2
case-4556,T04 Determine confirmation of receipt,2010/11/29 14:15:43,Resource04,General,,Internet,2011-01-04 10:04:20.408000+01:00,Resource04,Group 3,6
case-4556,T06 Determine necessity of stop advice,2010/11/29 14:17:11,Resource04,General,,Internet,2011-01-04 10:04:20.408000+01:00,Resource04,Group 1,4
case-4556,T10 Determine necessity to stop indication,2010/11/29 14:29:07,Resource04,General,,Internet,2011-01-04 10:04:20.408000+01:00,Resource04,Group 1,5
case-4556,T05 Print and send confirmation of receipt,2010/11/30 10:17:33,admin1,General,,Internet,2011-01-04 10:04:20.408000+01:00,Resource04,Group 2,7
case-10127,Confirmation of receipt,2011/10/27 08:37:51,Resource06,General,Group 5,Internet,2011-11-14 16:28:14.523000+01:00,Resource06,EMPTY,1
case-10127,T02 Check confirmation of receipt,2011/10/27 08:38:11,Resource06,General,Group 5,Internet,2011-11-14 16:28:14.523000+01:00,Resource06,Group 4,2
case-10127,T04 Determine confirmation of receipt,2011/10/27 08:38:39,Resource06,General,Group 5,Internet,2011-11-14 16:28:14.523000+01:00,Resource06,Group 3,6
case-10127,T05 Print and send confirmation of receipt,2011/10/27 08:39:02,Resource06,General,Group 5,Internet,2011-11-14 16:28:14.523000+01:00,Resource06,Group 2,7
case-10127,T06 Determine necessity of stop advice,2011/10/27 08:39:43,Resource06,General,Group 5,Internet,2011-11-14 16:28:14.523000+01:00,Resource06,Group 1,4
case-10127,T10 Determine necessity to stop indication,2011/10/27 08:40:03,Resource06,General,Group 5,Internet,2011-11-14 16:28:14.523000+01:00,Resource06,Group 1,5
case-10592,Confirmation of receipt,2011/11/29 11:46:06,Resource12,General,Group 5,Internet,2011-12-12 15:18:40.732000+01:00,Resource12,EMPTY,1
case-10592,T02 Check confirmation of receipt,2011/11/29 11:46:54,Resource12,General,Group 5,Internet,2011-12-12 15:18:40.732000+01:00,Resource12,Group 4,2
case-10592,T04 Determine confirmation of receipt,2011/11/29 11:47:32,Resource12,General,Group 5,Internet,2011-12-12 15:18:40.732000+01:00,Resource12,Group 3,6
case-10592,T06 Determine necessity of stop advice,2011/11/29 12:08:36,Resource12,General,Group 5,Internet,2011-12-12 15:18:40.732000+01:00,Resource12,Group 1,4
case-10592,T10 Determine necessity to stop indication,2011/11/29 12:09:11,Resource12,General,Group 5,Internet,2011-12-12 15:18:40.732000+01:00,Resource12,Group 1,5
case-10592,T05 Print and send confirmation of receipt,2011/11/30 12:02:36,Resource27,General,Group 5,Internet,2011-12-12 15:18:40.732000+01:00,Resource12,Group 2,7
case-4328,Confirmation of receipt,2011/03/01 15:45:50,Resource36,General,,Internet,2011-03-21 12:35:29.160000+01:00,Resource51,EMPTY,1
case-4328,T02 Check confirmation of receipt,2011/03/01 15:50:01,Resource36,General,,Internet,2011-03-21 12:35:29.160000+01:00,Resource51,Group 4,2
case-4328,T06 Determine necessity of stop advice,2011/03/01 15:50:53,Resource36,General,,Internet,2011-03-21 12:35:29.160000+01:00,Resource51,Group 1,4
case-4328,T04 Determine confirmation of receipt,2011/03/01 15:52:02,Resource36,General,,Internet,2011-03-21 12:35:29.160000+01:00,Resource51,Group 3,6
case-4328,T05 Print and send confirmation of receipt,2011/03/01 15:53:25,Resource36,General,,Internet,2011-03-21 12:35:29.160000+01:00,Resource51,Group 2,7
case-4328,T10 Determine necessity to stop indication,2011/03/01 15:55:04,Resource36,General,,Internet,2011-03-21 12:35:29.160000+01:00,Resource51,Group 1,5
case-7991,Confirmation of receipt,2011/06/30 15:02:42,Resource01,General,Group 8,Internet,2011-07-28 11:36:29.366000+02:00,Resource01,Group 1,1
case-7991,T02 Check confirmation of receipt,2011/06/30 15:03:28,Resource01,General,Group 8,Internet,2011-07-28 11:36:29.366000+02:00,Resource01,Group 4,2
case-7991,T04 Determine confirmation of receipt,2011/06/30 15:03:54,Resource01,General,Group 8,Internet,2011-07-28 11:36:29.366000+02:00,Resource01,Group 3,6
case-7991,T05 Print and send confirmation of receipt,2011/06/30 15:04:12,Resource01,General,Group 8,Internet,2011-07-28 11:36:29.366000+02:00,Resource01,Group 2,7
case-7991,T06 Determine necessity of stop advice,2011/06/30 15:04:28,Resource01,General,Group 8,Internet,2011-07-28 11:36:29.366000+02:00,Resource01,Group 1,4
case-7991,T10 Determine necessity to stop indication,2011/06/30 15:05:11,Resource01,General,Group 8,Internet,2011-07-28 11:36:29.366000+02:00,Resource01,Group 1,5
case-8743,Confirmation of receipt,2011/07/22 09:15:19,Resource27,General,Group 5,Internet,,Resource14,Group 1,1
case-8743,T02 Check confirmation of receipt,2011/08/17 13:48:11,Resource14,General,Group 5,Internet,,Resource14,EMPTY,2
case-8743,T04 Determine confirmation of receipt,2011/09/05 10:55:43,Resource14,General,Group 5,Internet,,Resource14,EMPTY,6
case-8743,T05 Print and send confirmation of receipt,2011/09/05 10:56:06,Resource14,General,Group 5,Internet,,Resource14,Group 2,7
case-8743,T06 Determine necessity of stop advice,2011/09/05 10:56:26,Resource14,General,Group 5,Internet,,Resource14,Group 1,4
case-8743,T10 Determine necessity to stop indication,2011/09/05 10:56:48,Resource14,General,Group 5,Internet,,Resource14,Group 1,5
case-9366,Confirmation of receipt,2011/09/15 18:47:36,Resource05,General,Group 5,Internet,2011-10-05 13:14:11.328000+02:00,Resource05,EMPTY,1
case-9366,T02 Check confirmation of receipt,2011/09/15 18:47:58,Resource05,General,Group 5,Internet,2011-10-05 13:14:11.328000+02:00,Resource05,Group 4,2
case-9366,T04 Determine confirmation of receipt,2011/09/15 18:48:47,Resource05,General,Group 5,Internet,2011-10-05 13:14:11.328000+02:00,Resource05,Group 3,6
case-9366,T05 Print and send confirmation of receipt,2011/09/15 18:51:24,Resource05,General,Group 5,Internet,2011-10-05 13:14:11.328000+02:00,Resource05,Group 2,7
case-9366,T06 Determine necessity of stop advice,2011/09/15 18:51:45,Resource05,General,Group 5,Internet,2011-10-05 13:14:11.328000+02:00,Resource05,Group 1,4
case-9366,T10 Determine necessity to stop indication,2011/09/15 18:52:11,Resource05,General,Group 5,Internet,2011-10-05 13:14:11.328000+02:00,Resource05,Group 1,5
case-9986,Confirmation of receipt,2011/10/26 10:05:29,Resource20,General,Group 2,Internet,2011-10-27 13:21:44.814000+02:00,Resource20,EMPTY,1
case-9986,T02 Check confirmation of receipt,2011/10/26 10:06:37,Resource20,General,Group 2,Internet,2011-10-27 13:21:44.814000+02:00,Resource20,EMPTY,2
case-9986,T04 Determine confirmation of receipt,2011/10/26 10:07:03,Resource20,General,Group 2,Internet,2011-10-27 13:21:44.814000+02:00,Resource20,Group 3,6
case-9986,T05 Print and send confirmation of receipt,2011/10/26 10:07:27,Resource20,General,Group 2,Internet,2011-10-27 13:21:44.814000+02:00,Resource20,Group 2,7
case-9986,T06 Determine necessity of stop advice,2011/10/26 10:07:49,Resource20,General,Group 2,Internet,2011-10-27 13:21:44.814000+02:00,Resource20,Group 1,4
case-9986,T10 Determine necessity to stop indication,2011/10/26 10:08:14,Resource20,General,Group 2,Internet,2011-10-27 13:21:44.814000+02:00,Resource20,Group 1,5
case-9040,Confirmation of receipt,2011/08/18 10:44:35,Resource01,General,Group 8,Internet,2011-09-12 14:11:45.124000+02:00,Resource11,Group 1,1
case-9040,T02 Check confirmation of receipt,2011/08/18 10:44:54,Resource01,General,Group 8,Internet,2011-09-12 14:11:45.124000+02:00,Resource11,Group 4,2
case-9040,T04 Determine confirmation of receipt,2011/08/18 10:45:10,Resource01,General,Group 8,Internet,2011-09-12 14:11:45.124000+02:00,Resource11,Group 3,6
case-9040,T05 Print and send confirmation of receipt,2011/08/18 10:45:26,Resource01,General,Group 8,Internet,2011-09-12 14:11:45.124000+02:00,Resource11,Group 2,7
case-9040,T06 Determine necessity of stop advice,2011/08/18 10:45:46,Resource01,General,Group 8,Internet,2011-09-12 14:11:45.124000+02:00,Resource11,Group 1,4
case-9040,T10 Determine necessity to stop indication,2011/08/18 10:46:03,Resource01,General,Group 8,Internet,2011-09-12 14:11:45.124000+02:00,Resource11,Group 1,5
case-5922,Confirmation of receipt,2011/02/18 10:23:35,Resource17,General,,Internet,2011-04-05 14:29:29.177000+02:00,Resource17,EMPTY,1
case-5922,T06 Determine necessity of stop advice,2011/02/18 10:24:03,Resource17,General,,Internet,2011-04-05 14:29:29.177000+02:00,Resource17,Group 1,4
case-5922,T10 Determine necessity to stop indication,2011/02/18 10:27:14,Resource17,General,,Internet,2011-04-05 14:29:29.177000+02:00,Resource17,Group 1,5
case-5922,T02 Check confirmation of receipt,2011/02/18 12:41:43,Resource10,General,,Internet,2011-04-05 14:29:29.177000+02:00,Resource17,Group 4,2
case-5922,T04 Determine confirmation of receipt,2011/02/18 12:41:57,Resource10,General,,Internet,2011-04-05 14:29:29.177000+02:00,Resource17,Group 3,6
case-5922,T05 Print and send confirmation of receipt,2011/02/22 14:55:29,admin1,General,,Internet,2011-04-05 14:29:29.177000+02:00,Resource17,Group 2,7
case-7762,Confirmation of receipt,2011/07/14 15:49:44,Resource02,General,,Internet,2011-09-21 15:19:39.030000+02:00,Resource02,EMPTY,1
case-7762,T02 Check confirmation of receipt,2011/07/14 15:50:06,Resource02,General,,Internet,2011-09-21 15:19:39.030000+02:00,Resource02,Group 4,2
case-7762,T04 Determine confirmation of receipt,2011/07/14 15:50:26,Resource02,General,,Internet,2011-09-21 15:19:39.030000+02:00,Resource02,Group 3,6
case-7762,T05 Print and send confirmation of receipt,2011/07/14 15:50:41,Resource02,General,,Internet,2011-09-21 15:19:39.030000+02:00,Resource02,Group 2,7
case-7762,T06 Determine necessity of stop advice,2011/07/14 15:51:26,Resource02,General,,Internet,2011-09-21 15:19:39.030000+02:00,Resource02,Group 1,4
case-7762,T10 Determine necessity to stop indication,2011/07/14 15:51:57,Resource02,General,,Internet,2011-09-21 15:19:39.030000+02:00,Resource02,Group 1,5
case-5462,Confirmation of receipt,2011/01/26 08:49:48,Resource26,General,,Desk,2011-01-28 12:03:52.245000+01:00,Resource26,EMPTY,1
case-5462,T06 Determine necessity of stop advice,2011/01/26 08:50:30,Resource26,General,,Desk,2011-01-28 12:03:52.245000+01:00,Resource26,Group 1,4
case-5462,T10 Determine necessity to stop indication,2011/01/26 08:50:52,Resource26,General,,Desk,2011-01-28 12:03:52.245000+01:00,Resource26,Group 1,5
case-5462,T02 Check confirmation of receipt,2011/01/27 10:34:33,Resource10,General,,Desk,2011-01-28 12:03:52.245000+01:00,Resource26,Group 4,2
case-5462,T04 Determine confirmation of receipt,2011/01/27 10:34:47,Resource10,General,,Desk,2011-01-28 12:03:52.245000+01:00,Resource26,Group 3,6
case-5462,T05 Print and send confirmation of receipt,2011/01/28 12:03:53,admin2,General,,Desk,2011-01-28 12:03:52.245000+01:00,Resource26,Group 2,7
case-5462,T11 Create document X request unlicensed,2011/01/28 12:03:54,admin2,General,,Desk,2011-01-28 12:03:52.245000+01:00,Resource26,Group 1,12
case-6322,Confirmation of receipt,2011/03/24 10:31:41,Resource01,General,,Internet,2011-03-24 00:00:00.010000+01:00,Resource11,EMPTY,1
case-6322,T02 Check confirmation of receipt,2011/03/24 10:32:54,Resource01,General,,Internet,2011-03-24 00:00:00.010000+01:00,Resource11,Group 4,2
case-6322,T04 Determine confirmation of receipt,2011/03/24 10:33:16,Resource01,General,,Internet,2011-03-24 00:00:00.010000+01:00,Resource11,Group 3,6
case-6322,T05 Print and send confirmation of receipt,2011/03/24 10:33:35,Resource01,General,,Internet,2011-03-24 00:00:00.010000+01:00,Resource11,Group 2,7
